Time(s),Voltage(V)
12.7640000000,-0.0049843750
12.7680000000,-0.0049375000
12.7720000000,-0.0051250000
12.7760000000,-0.0049218750
12.7800000000,-0.0049375000
12.7840000000,-0.0048437500
12.7880000000,-0.0049843750
12.7920000000,-0.0051093750
12.7960000000,-0.0050468750
12.8000000000,-0.0049531250
12.8040000000,-0.0050000000
12.8080000000,-0.0052656250
12.8120000000,-0.0048281250
12.8160000000,-0.0050156250
12.8200000000,-0.0049531250
12.8240000000,-0.0051406250
12.8280000000,-0.0051250000
12.8320000000,-0.0051718750
12.8360000000,-0.0049531250
12.8400000000,-0.0048281250
12.8440000000,-0.0049062500
12.8480000000,-0.0048750000
12.8520000000,-0.0050156250
12.8560000000,-0.0050468750
12.8600000000,-0.0049062500
12.8640000000,-0.0050625000
12.8680000000,-0.0049843750
12.8720000000,-0.0050468750
12.8760000000,-0.0050156250
12.8800000000,-0.0051250000
12.8840000000,-0.0052031250
12.8880000000,-0.0050312500
12.8920000000,-0.0050312500
12.8960000000,-0.0049062500
12.9000000000,-0.0051406250
12.9040000000,-0.0048281250
12.9080000000,-0.0050312500
12.9120000000,-0.0048750000
12.9160000000,-0.0050000000
12.9200000000,-0.0050468750
12.9240000000,-0.0049375000
12.9280000000,-0.0051718750
12.9320000000,-0.0050000000
12.9360000000,-0.0050312500
12.9400000000,-0.0048906250
12.9440000000,-0.0051093750
12.9480000000,-0.0050468750
12.9520000000,-0.0052812500
12.9560000000,-0.0049687500
12.9600000000,-0.0052031250
12.9640000000,-0.0047968750
12.9680000000,-0.0048593750
12.9720000000,-0.0049531250
12.9760000000,-0.0048750000
12.9800000000,-0.0050000000
12.9840000000,-0.0051093750
12.9880000000,-0.0049531250
12.9920000000,-0.0050625000
12.9960000000,-0.0050000000
13.0000000000,-0.0049062500
13.0040000000,-0.0051718750
13.0080000000,-0.0051718750
13.0120000000,-0.0051093750
13.0160000000,-0.0047812500
13.0200000000,-0.0050312500
13.0240000000,-0.0050156250
13.0280000000,-0.0051718750
13.0320000000,-0.0049843750
13.0360000000,-0.0048437500
13.0400000000,-0.0048593750
13.0440000000,-0.0050312500
13.0480000000,-0.0050468750
13.0520000000,-0.0049218750
13.0560000000,-0.0051093750
13.0600000000,-0.0050781250
13.0640000000,-0.0050312500
13.0680000000,-0.0048906250
13.0720000000,-0.0052187500
13.0760000000,-0.0049375000
13.0800000000,-0.0050156250
13.0840000000,-0.0048125000
13.0880000000,-0.0052031250
13.0920000000,-0.0050625000
13.0960000000,-0.0050156250
13.1000000000,-0.0049843750
13.1040000000,-0.0049062500
13.1080000000,-0.0052187500
13.1120000000,-0.0051718750
13.1160000000,-0.0051250000
13.1200000000,-0.0049843750
13.1240000000,-0.0050781250
13.1280000000,-0.0050781250
13.1320000000,-0.0052187500
13.1360000000,-0.0049062500
13.1400000000,-0.0050937500
13.1440000000,-0.0049375000
13.1480000000,-0.0049062500
13.1520000000,-0.0049687500
13.1560000000,-0.0051250000
13.1600000000,-0.0048906250
13.1640000000,-0.0050000000
13.1680000000,-0.0048437500
13.1720000000,-0.0050156250
13.1760000000,-0.0049062500
13.1800000000,-0.0050312500
13.1840000000,-0.0049375000
13.1880000000,-0.0049218750
13.1920000000,-0.0050312500
13.1960000000,-0.0047343750
13.2000000000,-0.0050468750
13.2040000000,-0.0048750000
13.2080000000,-0.0051406250
13.2120000000,-0.0050625000
13.2160000000,-0.0050781250
13.2200000000,-0.0050312500
13.2240000000,-0.0048437500
13.2280000000,-0.0050468750
13.2320000000,-0.0050312500
13.2360000000,-0.0049843750
13.2400000000,-0.0051718750
13.2440000000,-0.0050468750
13.2480000000,-0.0050156250
13.2520000000,-0.0051406250
13.2560000000,-0.0049218750
13.2600000000,-0.0048437500
13.2640000000,-0.0049218750
13.2680000000,-0.0050625000
13.2720000000,-0.0047812500
13.2760000000,-0.0049687500
13.2800000000,-0.0049843750
13.2840000000,-0.0052812500
13.2880000000,-0.0050468750
13.2920000000,-0.0050312500
13.2960000000,-0.0048750000
13.3000000000,-0.0051562500
13.3040000000,-0.0050468750
13.3080000000,-0.0049531250
13.3120000000,-0.0051875000
13.3160000000,-0.0051562500
13.3200000000,-0.0050468750
13.3240000000,-0.0049062500
13.3280000000,-0.0052031250
13.3320000000,-0.0049218750
13.3360000000,-0.0050156250
13.3400000000,-0.0049218750
13.3440000000,-0.0050781250
13.3480000000,-0.0048906250
13.3520000000,-0.0049062500
13.3560000000,-0.0050625000
13.3600000000,-0.0049375000
13.3640000000,-0.0050312500
13.3680000000,-0.0050625000
13.3720000000,-0.0051562500
13.3760000000,-0.0049687500
13.3800000000,-0.0050625000
13.3840000000,-0.0051250000
13.3880000000,-0.0050625000
13.3920000000,-0.0049843750
13.3960000000,-0.0051875000
13.4000000000,-0.0049062500
13.4040000000,-0.0048906250
13.4080000000,-0.0048437500
13.4120000000,-0.0052031250
13.4160000000,-0.0048750000
13.4200000000,-0.0049687500
13.4240000000,-0.0047031250
13.4280000000,-0.0050625000
13.4320000000,-0.0050000000
13.4360000000,-0.0051093750
13.4400000000,-0.0050156250
13.4440000000,-0.0051093750
13.4480000000,-0.0049531250
13.4520000000,-0.0049531250
13.4560000000,-0.0051093750
13.4600000000,-0.0048437500
13.4640000000,-0.0050937500
13.4680000000,-0.0049375000
13.4720000000,-0.0050625000
13.4760000000,-0.0050781250
13.4800000000,-0.0049375000
13.4840000000,-0.0050625000
13.4880000000,-0.0049687500
13.4920000000,-0.0050937500
13.4960000000,-0.0048906250
13.5000000000,-0.0050625000
13.5040000000,-0.0050156250
13.5080000000,-0.0049843750
13.5120000000,-0.0049687500
13.5160000000,-0.0050156250
13.5200000000,-0.0049218750
13.5240000000,-0.0050156250
13.5280000000,-0.0048281250
13.5320000000,-0.0049531250
13.5360000000,-0.0048125000
13.5400000000,-0.0051093750
13.5440000000,-0.0049531250
13.5480000000,-0.0050781250
13.5520000000,-0.0049843750
13.5560000000,-0.0051093750
13.5600000000,-0.0050000000
13.5640000000,-0.0047656250
13.5680000000,-0.0050468750
13.5720000000,-0.0050781250
13.5760000000,-0.0050156250
13.5800000000,-0.0048593750
13.5840000000,-0.0051406250
13.5880000000,-0.0049218750
13.5920000000,-0.0050156250
13.5960000000,-0.0049843750
13.6000000000,-0.0051718750
13.6040000000,-0.0050468750
13.6080000000,-0.0050312500
13.6120000000,-0.0051562500
13.6160000000,-0.0050781250
13.6200000000,-0.0049687500
13.6240000000,-0.0051875000
13.6280000000,-0.0049843750
13.6320000000,-0.0049375000
13.6360000000,-0.0049531250
13.6400000000,-0.0048593750
13.6440000000,-0.0050468750
13.6480000000,-0.0050000000
13.6520000000,-0.0051562500
13.6560000000,-0.0049687500
13.6600000000,-0.0048750000
13.6640000000,-0.0048593750
13.6680000000,-0.0051718750
13.6720000000,-0.0050312500
13.6760000000,-0.0048750000
13.6800000000,-0.0050312500
13.6840000000,-0.0051250000
13.6880000000,-0.0051718750
13.6920000000,-0.0048750000
13.6960000000,-0.0049687500
13.7000000000,-0.0049218750
13.7040000000,-0.0050781250
13.7080000000,-0.0048593750
13.7120000000,-0.0051250000
13.7160000000,-0.0049218750
13.7200000000,-0.0051250000
13.7240000000,-0.0049218750
13.7280000000,-0.0051406250
13.7320000000,-0.0050000000
13.7360000000,-0.0050000000
13.7400000000,-0.0049843750
13.7440000000,-0.0049687500
13.7480000000,-0.0050937500
13.7520000000,-0.0050625000
13.7560000000,-0.0050468750
13.7600000000,-0.0051093750
13.7640000000,-0.0049375000
13.7680000000,-0.0050468750
13.7720000000,-0.0050625000
13.7760000000,-0.0050468750
13.7800000000,-0.0050781250
13.7840000000,-0.0048281250
13.7880000000,-0.0049062500
13.7920000000,-0.0048437500
13.7960000000,-0.0051406250
13.8000000000,-0.0051093750
13.8040000000,-0.0048750000
13.8080000000,-0.0048906250
13.8120000000,-0.0048281250
13.8160000000,-0.0050625000
13.8200000000,-0.0049531250
13.8240000000,-0.0050937500
13.8280000000,-0.0050312500
13.8320000000,-0.0050937500
13.8360000000,-0.0048281250
13.8400000000,-0.0049375000
13.8440000000,-0.0048750000
13.8480000000,-0.0052500000
13.8520000000,-0.0048125000
13.8560000000,-0.0050625000
13.8600000000,-0.0050000000
13.8640000000,-0.0049531250
13.8680000000,-0.0050156250
13.8720000000,-0.0050000000
13.8760000000,-0.0049687500
13.8800000000,-0.0050937500
13.8840000000,-0.0050937500
13.8880000000,-0.0049218750
13.8920000000,-0.0050156250
13.8960000000,-0.0050937500
13.9000000000,-0.0051562500
13.9040000000,-0.0050312500
13.9080000000,-0.0053593750
13.9120000000,-0.0048593750
13.9160000000,-0.0050312500
13.9200000000,-0.0048281250
13.9240000000,-0.0052187500
13.9280000000,-0.0049218750
13.9320000000,-0.0050156250
13.9360000000,-0.0051718750
13.9400000000,-0.0049375000
13.9440000000,-0.0052031250
13.9480000000,-0.0051406250
13.9520000000,-0.0051406250
13.9560000000,-0.0049375000
13.9600000000,-0.0049375000
13.9640000000,-0.0047656250
13.9680000000,-0.0051562500
13.9720000000,-0.0047812500
13.9760000000,-0.0050625000
13.9800000000,-0.0049062500
13.9840000000,-0.0050781250
13.9880000000,-0.0051093750
13.9920000000,-0.0049531250
13.9960000000,-0.0050312500
14.0000000000,-0.0049843750
14.0040000000,-0.0050156250
14.0080000000,-0.0050312500
14.0120000000,-0.0050468750
14.0160000000,-0.0050937500
14.0200000000,-0.0050625000
14.0240000000,-0.0048437500
14.0280000000,-0.0050781250
14.0320000000,-0.0049687500
14.0360000000,-0.0050312500
14.0400000000,-0.0047656250
14.0440000000,-0.0050937500
14.0480000000,-0.0049375000
14.0520000000,-0.0051406250
14.0560000000,-0.0050312500
14.0600000000,-0.0050468750
14.0640000000,-0.0050000000
14.0680000000,-0.0048593750
14.0720000000,-0.0049531250
14.0760000000,-0.0050625000
14.0800000000,-0.0050781250
14.0840000000,-0.0049062500
14.0880000000,-0.0050312500
14.0920000000,-0.0049218750
14.0960000000,-0.0050781250
14.1000000000,-0.0048281250
14.1040000000,-0.0051250000
14.1080000000,-0.0051250000
14.1120000000,-0.0051250000
14.1160000000,-0.0050625000
14.1200000000,-0.0049843750
14.1240000000,-0.0051562500
14.1280000000,-0.0048593750
14.1320000000,-0.0050312500
14.1360000000,-0.0050625000
14.1400000000,-0.0050312500
14.1440000000,-0.0049218750
14.1480000000,-0.0050468750
14.1520000000,-0.0049062500
14.1560000000,-0.0049687500
14.1600000000,-0.0049687500
14.1640000000,-0.0048906250
14.1680000000,-0.0048125000
14.1720000000,-0.0050156250
14.1760000000,-0.0051562500
14.1800000000,-0.0050156250
14.1840000000,-0.0049218750
14.1880000000,-0.0050468750
14.1920000000,-0.0049687500
14.1960000000,-0.0049687500
14.2000000000,-0.0050937500
14.2040000000,-0.0050781250
14.2080000000,-0.0051093750
14.2120000000,-0.0050156250
14.2160000000,-0.0051093750
14.2200000000,-0.0048281250
14.2240000000,-0.0049531250
14.2280000000,-0.0049687500
14.2320000000,-0.0050625000
14.2360000000,-0.0048281250
14.2400000000,-0.0050937500
14.2440000000,-0.0050312500
14.2480000000,-0.0049062500
14.2520000000,-0.0050000000
14.2560000000,-0.0049375000
14.2600000000,-0.0050312500
14.2640000000,-0.0050625000
14.2680000000,-0.0050312500
14.2720000000,-0.0051406250
14.2760000000,-0.0051406250
14.2800000000,-0.0049218750
14.2840000000,-0.0049531250
14.2880000000,-0.0050937500
14.2920000000,-0.0051250000
14.2960000000,-0.0048906250
14.3000000000,-0.0049843750
14.3040000000,-0.0047500000
14.3080000000,-0.0051250000
14.3120000000,-0.0049687500
14.3160000000,-0.0050625000
14.3200000000,-0.0050781250
14.3240000000,-0.0048906250
14.3280000000,-0.0050156250
14.3320000000,-0.0050000000
14.3360000000,-0.0050937500
14.3400000000,-0.0049687500
14.3440000000,-0.0050468750
14.3480000000,-0.0048125000
14.3520000000,-0.0050468750
14.3560000000,-0.0049062500
14.3600000000,-0.0050468750
14.3640000000,-0.0048906250
14.3680000000,-0.0050468750
14.3720000000,-0.0051562500
14.3760000000,-0.0050312500
14.3800000000,-0.0051250000
14.3840000000,-0.0050156250
14.3880000000,-0.0051562500
14.3920000000,-0.0050000000
14.3960000000,-0.0049843750
14.4000000000,-0.0050312500
14.4040000000,-0.0050781250
14.4080000000,-0.0049218750
14.4120000000,-0.0050156250
14.4160000000,-0.0047812500
14.4200000000,-0.0050625000
14.4240000000,-0.0047656250
14.4280000000,-0.0049531250
14.4320000000,-0.0048593750
14.4360000000,-0.0052343750
14.4400000000,-0.0048437500
14.4440000000,-0.0050312500
14.4480000000,-0.0048593750
14.4520000000,-0.0050312500
14.4560000000,-0.0049531250
14.4600000000,-0.0048593750
14.4640000000,-0.0051250000
14.4680000000,-0.0049218750
14.4720000000,-0.0049531250
14.4760000000,-0.0048750000
14.4800000000,-0.0051718750
14.4840000000,-0.0049062500
14.4880000000,-0.0050937500
14.4920000000,-0.0050468750
14.4960000000,-0.0049843750
14.5000000000,-0.0052187500
14.5040000000,-0.0049843750
14.5080000000,-0.0050625000
14.5120000000,-0.0050000000
14.5160000000,-0.0049687500
14.5200000000,-0.0050312500
14.5240000000,-0.0050000000
14.5280000000,-0.0052031250
14.5320000000,-0.0049843750
14.5360000000,-0.0048125000
14.5400000000,-0.0050781250
14.5440000000,-0.0049218750
14.5480000000,-0.0051093750
14.5520000000,-0.0047343750
14.5560000000,-0.0049218750
14.5600000000,-0.0049375000
14.5640000000,-0.0051406250
14.5680000000,-0.0048437500
14.5720000000,-0.0051718750
14.5760000000,-0.0050781250
14.5800000000,-0.0049687500
14.5840000000,-0.0052500000
14.5880000000,-0.0048750000
14.5920000000,-0.0051406250
14.5960000000,-0.0050312500
14.6000000000,-0.0049843750
14.6040000000,-0.0048437500
14.6080000000,-0.0050156250
14.6120000000,-0.0048750000
14.6160000000,-0.0051406250
14.6200000000,-0.0049843750
14.6240000000,-0.0050937500
14.6280000000,-0.0049375000
14.6320000000,-0.0049843750
14.6360000000,-0.0049687500
14.6400000000,-0.0050156250
14.6440000000,-0.0049531250
14.6480000000,-0.0050625000
14.6520000000,-0.0050312500
14.6560000000,-0.0050937500
14.6600000000,-0.0050781250
14.6640000000,-0.0048906250
14.6680000000,-0.0051093750
14.6720000000,-0.0051406250
14.6760000000,-0.0050000000
14.6800000000,-0.0047968750
14.6840000000,-0.0050312500
14.6880000000,-0.0047656250
14.6920000000,-0.0051562500
14.6960000000,-0.0048437500
14.7000000000,-0.0050000000
14.7040000000,-0.0048906250
14.7080000000,-0.0050312500
14.7120000000,-0.0050000000
14.7160000000,-0.0048437500
14.7200000000,-0.0050468750
14.7240000000,-0.0050000000
14.7280000000,-0.0050625000
14.7320000000,-0.0046875000
14.7360000000,-0.0050937500
14.7400000000,-0.0050000000
14.7440000000,-0.0052812500
14.7480000000,-0.0050625000
14.7520000000,-0.0051406250
14.7560000000,-0.0050625000
14.7600000000,-0.0049687500
14.7640000000,-0.0049218750
14.7680000000,-0.0050625000
14.7720000000,-0.0048750000
14.7760000000,-0.0050312500
14.7800000000,-0.0050625000
14.7840000000,-0.0050468750
14.7880000000,-0.0049687500
14.7920000000,-0.0047968750
14.7960000000,-0.0050468750
14.8000000000,-0.0049062500
14.8040000000,-0.0049531250
14.8080000000,-0.0048125000
14.8120000000,-0.0049687500
14.8160000000,-0.0050625000
14.8200000000,-0.0051562500
14.8240000000,-0.0048750000
14.8280000000,-0.0050937500
14.8320000000,-0.0048906250
14.8360000000,-0.0049843750
14.8400000000,-0.0050625000
14.8440000000,-0.0048437500
14.8480000000,-0.0051250000
14.8520000000,-0.0051718750
14.8560000000,-0.0050937500
14.8600000000,-0.0047343750
14.8640000000,-0.0050937500
14.8680000000,-0.0048593750
14.8720000000,-0.0050781250
14.8760000000,-0.0048593750
14.8800000000,-0.0051406250
14.8840000000,-0.0051093750
14.8880000000,-0.0050156250
14.8920000000,-0.0049062500
14.8960000000,-0.0050468750
14.9000000000,-0.0050000000
14.9040000000,-0.0048593750
14.9080000000,-0.0050000000
14.9120000000,-0.0050937500
14.9160000000,-0.0050625000
14.9200000000,-0.0050781250
14.9240000000,-0.0050468750
14.9280000000,-0.0048125000
14.9320000000,-0.0049531250
14.9360000000,-0.0049062500
14.9400000000,-0.0050468750
14.9440000000,-0.0049375000
14.9480000000,-0.0050781250
14.9520000000,-0.0050000000
14.9560000000,-0.0049843750
14.9600000000,-0.0047187500
14.9640000000,-0.0049218750
14.9680000000,-0.0048281250
14.9720000000,-0.0049531250
14.9760000000,-0.0049375000
14.9800000000,-0.0051718750
14.9840000000,-0.0049375000
14.9880000000,-0.0047968750
14.9920000000,-0.0051718750
14.9960000000,-0.0049531250
15.0000000000,-0.0050156250
15.0040000000,-0.0049687500
15.0080000000,-0.0051250000
15.0120000000,-0.0049218750
15.0160000000,-0.0050156250
15.0200000000,-0.0049531250
15.0240000000,-0.0050000000
15.0280000000,-0.0049843750
15.0320000000,-0.0050156250
15.0360000000,-0.0049531250
15.0400000000,-0.0050625000
15.0440000000,-0.0050000000
15.0480000000,-0.0048281250
15.0520000000,-0.0051093750
15.0560000000,-0.0048750000
15.0600000000,-0.0050468750
15.0640000000,-0.0049687500
15.0680000000,-0.0050781250
15.0720000000,-0.0048593750
15.0760000000,-0.0051406250
15.0800000000,-0.0049687500
15.0840000000,-0.0051406250
15.0880000000,-0.0048125000
15.0920000000,-0.0050000000
15.0960000000,-0.0050468750
15.1000000000,-0.0050000000
15.1040000000,-0.0051250000
15.1080000000,-0.0051093750
15.1120000000,-0.0047500000
15.1160000000,-0.0048281250
15.1200000000,-0.0050156250
15.1240000000,-0.0049531250
15.1280000000,-0.0051250000
15.1320000000,-0.0048906250
15.1360000000,-0.0052500000
15.1400000000,-0.0052187500
15.1440000000,-0.0050625000
15.1480000000,-0.0048125000
15.1520000000,-0.0048906250
15.1560000000,-0.0049843750
15.1600000000,-0.0049843750
15.1640000000,-0.0049375000
15.1680000000,-0.0050625000
15.1720000000,-0.0050312500
15.1760000000,-0.0048437500
15.1800000000,-0.0049843750
15.1840000000,-0.0049687500
15.1880000000,-0.0051406250
15.1920000000,-0.0049531250
15.1960000000,-0.0050000000
15.2000000000,-0.0048437500
15.2040000000,-0.0050000000
15.2080000000,-0.0050312500
15.2120000000,-0.0050781250
15.2160000000,-0.0050468750
15.2200000000,-0.0050312500
15.2240000000,-0.0048437500
15.2280000000,-0.0049843750
15.2320000000,-0.0051093750
15.2360000000,-0.0051718750
15.2400000000,-0.0049062500
15.2440000000,-0.0046875000
15.2480000000,-0.0050312500
15.2520000000,-0.0050781250
15.2560000000,-0.0051406250
15.2600000000,-0.0048750000
15.2640000000,-0.0050312500
15.2680000000,-0.0050468750
15.2720000000,-0.0048750000
15.2760000000,-0.0050000000
15.2800000000,-0.0048906250
15.2840000000,-0.0052187500
15.2880000000,-0.0051718750
15.2920000000,-0.0051093750
15.2960000000,-0.0049531250
15.3000000000,-0.0051093750
15.3040000000,-0.0049062500
15.3080000000,-0.0052031250
15.3120000000,-0.0048125000
15.3160000000,-0.0051562500
15.3200000000,-0.0049687500
15.3240000000,-0.0051250000
15.3280000000,-0.0047968750
15.3320000000,-0.0050625000
15.3360000000,-0.0051093750
15.3400000000,-0.0050000000
15.3440000000,-0.0049062500
15.3480000000,-0.0050468750
15.3520000000,-0.0050156250
15.3560000000,-0.0048593750
15.3600000000,-0.0050625000
15.3640000000,-0.0052968750
15.3680000000,-0.0050000000
15.3720000000,-0.0047812500
15.3760000000,-0.0051250000
15.3800000000,-0.0048125000
15.3840000000,-0.0050000000
15.3880000000,-0.0049843750
15.3920000000,-0.0051250000
15.3960000000,-0.0050937500
15.4000000000,-0.0051093750
15.4040000000,-0.0048750000
15.4080000000,-0.0049531250
15.4120000000,-0.0051093750
15.4160000000,-0.0051250000
15.4200000000,-0.0049531250
15.4240000000,-0.0051875000
15.4280000000,-0.0049062500
15.4320000000,-0.0049062500
15.4360000000,-0.0050468750
15.4400000000,-0.0049218750
15.4440000000,-0.0050625000
15.4480000000,-0.0048593750
15.4520000000,-0.0050000000
15.4560000000,-0.0048750000
15.4600000000,-0.0049531250
15.4640000000,-0.0049843750
15.4680000000,-0.0049062500
15.4720000000,-0.0050156250
15.4760000000,-0.0048750000
15.4800000000,-0.0052031250
15.4840000000,-0.0049218750
15.4880000000,-0.0050625000
15.4920000000,-0.0051406250
15.4960000000,-0.0049062500
