Time(s),Voltage(V)
40.9200000000,-0.0142031250
40.9600000000,-0.0139375000
41.0000000000,-0.0193750000
41.0400000000,-0.0251406250
41.0800000000,-0.0266718750
41.1200000000,-0.0245312500
41.1600000000,-0.0227343750
41.2000000000,-0.0247031250
41.2400000000,-0.0278437500
41.2800000000,-0.0291093750
41.3200000000,-0.0269218750
41.3600000000,-0.0262031250
41.4000000000,-0.0280625000
41.4400000000,-0.0300156250
41.4800000000,-0.0296406250
41.5200000000,-0.0264687500
41.5600000000,-0.0240312500
41.6000000000,-0.0231093750
41.6400000000,-0.0233281250
41.6800000000,-0.0230000000
41.7200000000,-0.0213906250
41.7600000000,-0.0216406250
41.8000000000,-0.0213906250
41.8400000000,-0.0197656250
41.8800000000,-0.0179687500
41.9200000000,-0.0164062500
41.9600000000,-0.0143125000
42.0000000000,-0.0131562500
42.0400000000,-0.0112343750
42.0800000000,-0.0115468750
42.1200000000,-0.0111875000
42.1600000000,-0.0097500000
42.2000000000,-0.0080156250
42.2400000000,-0.0060156250
42.2800000000,-0.0063437500
42.3200000000,-0.0056406250
42.3600000000,-0.0036875000
42.4000000000,-0.0000312500
42.4400000000,0.0028593750
42.4800000000,0.0044375000
42.5200000000,0.0069687500
42.5600000000,0.0082031250
42.6000000000,0.0102187500
42.6400000000,0.0117187500
42.6800000000,0.0152656250
42.7200000000,0.0189531250
42.7600000000,0.0211250000
42.8000000000,0.0217031250
42.8400000000,0.0231250000
42.8800000000,0.0244062500
42.9200000000,0.0285000000
42.9600000000,0.0305937500
43.0000000000,0.0292812500
43.0400000000,0.0280625000
43.0800000000,0.0288750000
43.1200000000,0.0321875000
43.1600000000,0.0339531250
43.2000000000,0.0323750000
43.2400000000,0.0302812500
43.2800000000,0.0303593750
43.3200000000,0.0304687500
43.3600000000,0.0288281250
43.4000000000,0.0259062500
43.4400000000,0.0237187500
43.4800000000,0.0231718750
43.5200000000,0.0231875000
43.5600000000,0.0204531250
43.6000000000,0.0166093750
43.6400000000,0.0150625000
43.6800000000,0.0148750000
43.7200000000,0.0147656250
43.7600000000,0.0130000000
43.8000000000,0.0088281250
43.8400000000,0.0070625000
43.8800000000,0.0056406250
43.9200000000,0.0048281250
43.9600000000,0.0031406250
44.0000000000,-0.0009062500
44.0400000000,-0.0045468750
44.0800000000,-0.0060937500
44.1200000000,-0.0067500000
44.1600000000,-0.0073593750
44.2000000000,-0.0096093750
44.2400000000,-0.0151406250
44.2800000000,-0.0189062500
44.3200000000,-0.0200625000
44.3600000000,-0.0203125000
44.4000000000,-0.0221406250
44.4400000000,-0.0257968750
44.4800000000,-0.0287500000
44.5200000000,-0.0281406250
44.5600000000,-0.0264062500
44.6000000000,-0.0273281250
44.6400000000,-0.0313437500
44.6800000000,-0.0352500000
44.7200000000,-0.0350000000
44.7600000000,-0.0342968750
44.8000000000,-0.0337812500
44.8400000000,-0.0375625000
44.8800000000,-0.0407031250
44.9200000000,-0.0419531250
44.9600000000,-0.0403906250
45.0000000000,-0.0394375000
45.0400000000,-0.0410468750
45.0800000000,-0.0433906250
45.1200000000,-0.0458593750
45.1600000000,-0.0461718750
45.2000000000,-0.0458281250
45.2400000000,-0.0446562500
45.2800000000,-0.0453437500
45.3200000000,-0.0487968750
45.3600000000,-0.0497968750
45.4000000000,-0.0480000000
45.4400000000,-0.0443281250
45.4800000000,-0.0414531250
45.5200000000,-0.0438593750
45.5600000000,-0.0470312500
45.6000000000,-0.0463750000
45.6400000000,-0.0416718750
45.6800000000,-0.0381562500
45.7200000000,-0.0395312500
45.7600000000,-0.0420937500
45.8000000000,-0.0398437500
45.8400000000,-0.0334843750
45.8800000000,-0.0257968750
45.9200000000,-0.0249843750
45.9600000000,-0.0281875000
46.0000000000,-0.0300312500
46.0400000000,-0.0272812500
46.0800000000,-0.0215000000
46.1200000000,-0.0194375000
46.1600000000,-0.0201562500
46.2000000000,-0.0204843750
46.2400000000,-0.0170156250
46.2800000000,-0.0105625000
46.3200000000,-0.0056718750
46.3600000000,-0.0050625000
46.4000000000,-0.0068281250
46.4400000000,-0.0061250000
46.4800000000,-0.0030000000
46.5200000000,0.0019375000
46.5600000000,0.0055781250
46.6000000000,0.0074062500
46.6400000000,0.0087343750
46.6800000000,0.0125625000
46.7200000000,0.0170937500
46.7600000000,0.0218437500
46.8000000000,0.0236250000
46.8400000000,0.0236250000
46.8800000000,0.0241093750
46.9200000000,0.0262343750
46.9600000000,0.0287500000
47.0000000000,0.0314218750
47.0400000000,0.0337343750
47.0800000000,0.0352343750
47.1200000000,0.0359843750
47.1600000000,0.0369843750
47.2000000000,0.0372031250
47.2400000000,0.0378125000
47.2800000000,0.0360625000
47.3200000000,0.0332812500
47.3600000000,0.0312968750
47.4000000000,0.0314843750
47.4400000000,0.0324531250
47.4800000000,0.0322656250
47.5200000000,0.0306093750
47.5600000000,0.0280937500
47.6000000000,0.0272812500
47.6400000000,0.0263593750
47.6800000000,0.0247343750
47.7200000000,0.0217968750
47.7600000000,0.0194843750
47.8000000000,0.0185468750
47.8400000000,0.0180156250
47.8800000000,0.0167968750
47.9200000000,0.0149843750
47.9600000000,0.0121093750
48.0000000000,0.0109218750
48.0400000000,0.0102187500
48.0800000000,0.0102812500
48.1200000000,0.0091718750
48.1600000000,0.0061250000
48.2000000000,0.0037812500
48.2400000000,0.0022500000
48.2800000000,0.0016562500
48.3200000000,0.0019062500
48.3600000000,-0.0004375000
48.4000000000,-0.0063750000
48.4400000000,-0.0081250000
48.4800000000,-0.0082812500
48.5200000000,-0.0059062500
48.5600000000,-0.0068125000
48.6000000000,-0.0119375000
48.6400000000,-0.0147343750
48.6800000000,-0.0167968750
48.7200000000,-0.0155937500
48.7600000000,-0.0162812500
48.8000000000,-0.0195937500
48.8400000000,-0.0202812500
48.8800000000,-0.0191250000
48.9200000000,-0.0165781250
48.9600000000,-0.0152031250
49.0000000000,-0.0172187500
49.0400000000,-0.0203593750
49.0800000000,-0.0184375000
49.1200000000,-0.0149375000
49.1600000000,-0.0127656250
49.2000000000,-0.0130625000
49.2400000000,-0.0148437500
49.2800000000,-0.0153437500
49.3200000000,-0.0119062500
49.3600000000,-0.0076250000
49.4000000000,-0.0061406250
49.4400000000,-0.0082187500
49.4800000000,-0.0097187500
49.5200000000,-0.0094531250
49.5600000000,-0.0079218750
49.6000000000,-0.0069218750
49.6400000000,-0.0075000000
49.6800000000,-0.0070625000
49.7200000000,-0.0048125000
49.7600000000,-0.0034375000
49.8000000000,-0.0038906250
49.8400000000,-0.0045156250
49.8800000000,-0.0054375000
49.9200000000,-0.0038906250
49.9600000000,-0.0052968750
50.0000000000,-0.0071875000
50.0400000000,-0.0075781250
50.0800000000,-0.0067968750
50.1200000000,-0.0032812500
50.1600000000,-0.0029218750
50.2000000000,-0.0039843750
50.2400000000,-0.0072656250
50.2800000000,-0.0089687500
50.3200000000,-0.0089687500
50.3600000000,-0.0061562500
50.4000000000,-0.0049062500
50.4400000000,-0.0070781250
50.4800000000,-0.0085625000
50.5200000000,-0.0092968750
50.5600000000,-0.0062968750
50.6000000000,-0.0039375000
50.6400000000,-0.0061250000
50.6800000000,-0.0092031250
50.7200000000,-0.0110937500
50.7600000000,-0.0088906250
50.8000000000,-0.0050000000
50.8400000000,-0.0045781250
50.8800000000,-0.0074218750
50.9200000000,-0.0092812500
50.9600000000,-0.0071406250
51.0000000000,-0.0034843750
51.0400000000,-0.0025156250
51.0800000000,-0.0061562500
51.1200000000,-0.0090781250
51.1600000000,-0.0081406250
51.2000000000,-0.0028125000
51.2400000000,-0.0002031250
51.2800000000,-0.0028906250
51.3200000000,-0.0054218750
51.3600000000,-0.0063437500
51.4000000000,-0.0042343750
51.4400000000,-0.0034531250
51.4800000000,-0.0061875000
51.5200000000,-0.0079375000
51.5600000000,-0.0075156250
51.6000000000,-0.0071406250
51.6400000000,-0.0083906250
51.6800000000,-0.0101406250
51.7200000000,-0.0099531250
51.7600000000,-0.0087343750
51.8000000000,-0.0097968750
51.8400000000,-0.0139218750
51.8800000000,-0.0175156250
51.9200000000,-0.0179531250
51.9600000000,-0.0165937500
52.0000000000,-0.0161562500
52.0400000000,-0.0164687500
52.0800000000,-0.0197812500
52.1200000000,-0.0200937500
52.1600000000,-0.0201250000
52.2000000000,-0.0190781250
52.2400000000,-0.0190000000
52.2800000000,-0.0185468750
52.3200000000,-0.0197656250
52.3600000000,-0.0210781250
52.4000000000,-0.0200468750
52.4400000000,-0.0184531250
52.4800000000,-0.0172968750
52.5200000000,-0.0186562500
52.5600000000,-0.0197343750
52.6000000000,-0.0190468750
52.6400000000,-0.0172968750
52.6800000000,-0.0171562500
52.7200000000,-0.0175468750
52.7600000000,-0.0185937500
52.8000000000,-0.0173437500
52.8400000000,-0.0169375000
52.8800000000,-0.0184375000
52.9200000000,-0.0192812500
52.9600000000,-0.0174531250
53.0000000000,-0.0136875000
53.0400000000,-0.0094218750
53.0800000000,-0.0089218750
53.1200000000,-0.0099218750
53.1600000000,-0.0086562500
53.2000000000,-0.0058593750
53.2400000000,-0.0030781250
53.2800000000,-0.0027187500
53.3200000000,-0.0021406250
53.3600000000,0.0000625000
53.4000000000,0.0036718750
53.4400000000,0.0067968750
53.4800000000,0.0062500000
53.5200000000,0.0054218750
53.5600000000,0.0064687500
53.6000000000,0.0098750000
53.6400000000,0.0105468750
53.6800000000,0.0074687500
53.7200000000,0.0038750000
53.7600000000,0.0051875000
53.8000000000,0.0086562500
53.8400000000,0.0102500000
53.8800000000,0.0066562500
53.9200000000,0.0012500000
53.9600000000,-0.0005937500
54.0000000000,0.0014687500
54.0400000000,0.0022812500
54.0800000000,0.0006250000
54.1200000000,-0.0036093750
54.1600000000,-0.0056562500
54.2000000000,-0.0036875000
54.2400000000,-0.0010937500
54.2800000000,0.0003125000
54.3200000000,-0.0024062500
54.3600000000,-0.0059531250
54.4000000000,-0.0064218750
54.4400000000,-0.0024062500
54.4800000000,0.0013437500
54.5200000000,-0.0004062500
54.5600000000,-0.0048593750
54.6000000000,-0.0068437500
54.6400000000,-0.0031406250
54.6800000000,0.0009531250
54.7200000000,0.0003125000
54.7600000000,-0.0029531250
54.8000000000,-0.0059375000
54.8400000000,-0.0046093750
54.8800000000,-0.0020937500
54.9200000000,-0.0028906250
54.9600000000,-0.0050781250
55.0000000000,-0.0074531250
55.0400000000,-0.0084531250
55.0800000000,-0.0080468750
55.1200000000,-0.0091875000
55.1600000000,-0.0102031250
55.2000000000,-0.0115625000
55.2400000000,-0.0138750000
55.2800000000,-0.0142343750
55.3200000000,-0.0144687500
55.3600000000,-0.0135625000
55.4000000000,-0.0157968750
55.4400000000,-0.0192500000
55.4800000000,-0.0215937500
55.5200000000,-0.0211718750
55.5600000000,-0.0200625000
55.6000000000,-0.0206406250
55.6400000000,-0.0230000000
55.6800000000,-0.0241093750
55.7200000000,-0.0224843750
55.7600000000,-0.0211562500
55.8000000000,-0.0224062500
55.8400000000,-0.0251875000
55.8800000000,-0.0269687500
55.9200000000,-0.0271406250
55.9600000000,-0.0265468750
56.0000000000,-0.0267187500
56.0400000000,-0.0269375000
56.0800000000,-0.0265312500
56.1200000000,-0.0261562500
56.1600000000,-0.0235312500
56.2000000000,-0.0209218750
56.2400000000,-0.0215468750
56.2800000000,-0.0232656250
56.3200000000,-0.0255781250
56.3600000000,-0.0258750000
56.4000000000,-0.0216718750
56.4400000000,-0.0198125000
56.4800000000,-0.0218593750
56.5200000000,-0.0240468750
56.5600000000,-0.0231875000
56.6000000000,-0.0178906250
56.6400000000,-0.0137812500
56.6800000000,-0.0143281250
56.7200000000,-0.0159375000
56.7600000000,-0.0154375000
56.8000000000,-0.0102968750
56.8400000000,-0.0040625000
56.8800000000,-0.0033125000
56.9200000000,-0.0040000000
56.9600000000,-0.0026718750
57.0000000000,0.0024843750
57.0400000000,0.0095625000
57.0800000000,0.0108281250
57.1200000000,0.0094687500
57.1600000000,0.0099062500
57.2000000000,0.0128125000
57.2400000000,0.0207656250
57.2800000000,0.0251406250
57.3200000000,0.0252500000
57.3600000000,0.0239531250
57.4000000000,0.0241718750
57.4400000000,0.0297968750
57.4800000000,0.0348593750
57.5200000000,0.0364843750
57.5600000000,0.0360625000
57.6000000000,0.0359375000
57.6400000000,0.0401875000
57.6800000000,0.0452812500
57.7200000000,0.0478906250
57.7600000000,0.0478281250
57.8000000000,0.0462656250
57.8400000000,0.0473906250
57.8800000000,0.0490000000
57.9200000000,0.0496250000
57.9600000000,0.0476718750
58.0000000000,0.0464062500
58.0400000000,0.0478750000
58.0800000000,0.0495156250
58.1200000000,0.0481875000
58.1600000000,0.0457812500
58.2000000000,0.0432968750
58.2400000000,0.0434375000
58.2800000000,0.0442968750
58.3200000000,0.0428125000
58.3600000000,0.0400781250
58.4000000000,0.0375781250
58.4400000000,0.0366093750
58.4800000000,0.0363125000
58.5200000000,0.0329687500
58.5600000000,0.0285468750
58.6000000000,0.0252187500
58.6400000000,0.0232656250
58.6800000000,0.0233906250
58.7200000000,0.0212187500
58.7600000000,0.0172656250
58.8000000000,0.0139375000
58.8400000000,0.0127187500
58.8800000000,0.0121250000
58.9200000000,0.0081718750
58.9600000000,0.0034687500
59.0000000000,-0.0005000000
59.0400000000,-0.0027812500
59.0800000000,-0.0027343750
59.1200000000,-0.0040312500
59.1600000000,-0.0069531250
59.2000000000,-0.0097812500
59.2400000000,-0.0128906250
59.2800000000,-0.0153125000
59.3200000000,-0.0181093750
59.3600000000,-0.0224375000
59.4000000000,-0.0263437500
59.4400000000,-0.0295156250
59.4800000000,-0.0324531250
59.5200000000,-0.0322343750
59.5600000000,-0.0328906250
59.6000000000,-0.0347500000
59.6400000000,-0.0387187500
59.6800000000,-0.0426250000
59.7200000000,-0.0440937500
59.7600000000,-0.0448437500
59.8000000000,-0.0476093750
59.8400000000,-0.0515937500
59.8800000000,-0.0539687500
59.9200000000,-0.0540781250
59.9600000000,-0.0520937500
60.0000000000,-0.0510156250
60.0400000000,-0.0519218750
60.0800000000,-0.0525625000
60.1200000000,-0.0519062500
60.1600000000,-0.0503437500
60.2000000000,-0.0505000000
60.2400000000,-0.0492343750
60.2800000000,-0.0488906250
60.3200000000,-0.0458906250
60.3600000000,-0.0430781250
60.4000000000,-0.0410625000
60.4400000000,-0.0380156250
60.4800000000,-0.0364375000
60.5200000000,-0.0342187500
60.5600000000,-0.0330000000
60.6000000000,-0.0322968750
60.6400000000,-0.0297031250
60.6800000000,-0.0279687500
60.7200000000,-0.0255156250
60.7600000000,-0.0248750000
60.8000000000,-0.0244375000
60.8400000000,-0.0218437500
60.8800000000,-0.0202968750
60.9200000000,-0.0198593750
60.9600000000,-0.0204062500
61.0000000000,-0.0199375000
61.0400000000,-0.0169687500
61.0800000000,-0.0157968750
61.1200000000,-0.0156562500
61.1600000000,-0.0167187500
61.2000000000,-0.0167968750
61.2400000000,-0.0153437500
61.2800000000,-0.0152187500
61.3200000000,-0.0146250000
61.3600000000,-0.0147343750
61.4000000000,-0.0135468750
61.4400000000,-0.0129843750
61.4800000000,-0.0117500000
61.5200000000,-0.0106250000
61.5600000000,-0.0098437500
61.6000000000,-0.0102968750
61.6400000000,-0.0127812500
61.6800000000,-0.0129843750
61.7200000000,-0.0124062500
61.7600000000,-0.0116875000
61.8000000000,-0.0132812500
61.8400000000,-0.0157812500
61.8800000000,-0.0147968750
61.9200000000,-0.0135781250
61.9600000000,-0.0126875000
62.0000000000,-0.0145000000
62.0400000000,-0.0186875000
62.0800000000,-0.0194843750
62.1200000000,-0.0170781250
62.1600000000,-0.0144062500
62.2000000000,-0.0154062500
62.2400000000,-0.0176406250
62.2800000000,-0.0161406250
62.3200000000,-0.0114375000
62.3600000000,-0.0073593750
62.4000000000,-0.0094531250
62.4400000000,-0.0152812500
62.4800000000,-0.0176406250
62.5200000000,-0.0149062500
62.5600000000,-0.0088437500
62.6000000000,-0.0064687500
62.6400000000,-0.0087500000
62.6800000000,-0.0095781250
62.7200000000,-0.0065156250
62.7600000000,-0.0003281250
62.8000000000,0.0011406250
62.8400000000,-0.0020468750
62.8800000000,-0.0059375000
62.9200000000,-0.0055312500
62.9600000000,-0.0006250000
63.0000000000,0.0035781250
63.0400000000,0.0029062500
63.0800000000,-0.0008593750
63.1200000000,-0.0033750000
63.1600000000,-0.0015156250
63.2000000000,0.0034375000
63.2400000000,0.0030156250
63.2800000000,-0.0022343750
63.3200000000,-0.0076406250
63.3600000000,-0.0086406250
63.4000000000,-0.0029843750
63.4400000000,0.0000312500
63.4800000000,-0.0022500000
63.5200000000,-0.0064531250
63.5600000000,-0.0069062500
63.6000000000,-0.0025625000
63.6400000000,0.0001406250
63.6800000000,-0.0024218750
63.7200000000,-0.0061406250
63.7600000000,-0.0062812500
63.8000000000,-0.0025468750
63.8400000000,0.0019375000
63.8800000000,0.0023906250
63.9200000000,0.0006093750
63.9600000000,0.0017031250
64.0000000000,0.0038125000
64.0400000000,0.0059687500
64.0800000000,0.0070312500
64.1200000000,0.0067968750
64.1600000000,0.0082656250
64.2000000000,0.0082656250
64.2400000000,0.0092343750
64.2800000000,0.0088281250
64.3200000000,0.0095625000
64.3600000000,0.0100000000
64.4000000000,0.0107187500
64.4400000000,0.0113437500
64.4800000000,0.0125312500
64.5200000000,0.0118281250
64.5600000000,0.0124687500
64.6000000000,0.0123750000
64.6400000000,0.0118437500
64.6800000000,0.0130156250
64.7200000000,0.0137656250
64.7600000000,0.0140000000
64.8000000000,0.0153125000
64.8400000000,0.0159375000
64.8800000000,0.0157343750
64.9200000000,0.0159062500
64.9600000000,0.0153906250
65.0000000000,0.0167968750
65.0400000000,0.0164375000
65.0800000000,0.0153593750
65.1200000000,0.0140468750
65.1600000000,0.0147500000
65.2000000000,0.0169218750
65.2400000000,0.0177812500
65.2800000000,0.0166562500
65.3200000000,0.0175312500
65.3600000000,0.0181250000
65.4000000000,0.0191562500
65.4400000000,0.0162187500
65.4800000000,0.0125781250
65.5200000000,0.0121406250
65.5600000000,0.0154218750
65.6000000000,0.0189218750
65.6400000000,0.0162187500
65.6800000000,0.0122656250
65.7200000000,0.0113281250
65.7600000000,0.0139843750
65.8000000000,0.0165937500
65.8400000000,0.0130625000
65.8800000000,0.0077656250
65.9200000000,0.0041875000
65.9600000000,0.0067812500
66.0000000000,0.0102343750
66.0400000000,0.0086875000
66.0800000000,0.0051875000
66.1200000000,0.0027343750
66.1600000000,0.0046718750
66.2000000000,0.0077656250
66.2400000000,0.0067812500
66.2800000000,0.0028593750
66.3200000000,-0.0021718750
66.3600000000,-0.0042031250
66.4000000000,-0.0034062500
66.4400000000,-0.0037656250
66.4800000000,-0.0069531250
66.5200000000,-0.0106406250
66.5600000000,-0.0128437500
66.6000000000,-0.0126875000
66.6400000000,-0.0130781250
66.6800000000,-0.0155937500
66.7200000000,-0.0189062500
66.7600000000,-0.0211875000
66.8000000000,-0.0212656250
66.8400000000,-0.0212500000
66.8800000000,-0.0207812500
66.9200000000,-0.0212968750
66.9600000000,-0.0236718750
67.0000000000,-0.0240312500
67.0400000000,-0.0232968750
67.0800000000,-0.0208593750
67.1200000000,-0.0199531250
67.1600000000,-0.0225937500
67.2000000000,-0.0264062500
67.2400000000,-0.0263593750
67.2800000000,-0.0243437500
67.3200000000,-0.0224531250
67.3600000000,-0.0241093750
67.4000000000,-0.0276718750
67.4400000000,-0.0266250000
67.4800000000,-0.0238125000
67.5200000000,-0.0217343750
67.5600000000,-0.0250625000
67.6000000000,-0.0285312500
67.6400000000,-0.0286875000
67.6800000000,-0.0257656250
67.7200000000,-0.0239531250
67.7600000000,-0.0265937500
67.8000000000,-0.0299687500
67.8400000000,-0.0301562500
67.8800000000,-0.0266718750
67.9200000000,-0.0241562500
